   0.0000000E+00   1.000000    
    3.130000      0.9469789    
    6.151000      0.9075354    
    9.172000      0.8751841    
    12.08300      0.8473336    
    14.99400      0.8227673    
    17.90500      0.8008688    
    21.03600      0.7770441    
    24.16700      0.7590080    
    26.96800      0.7421874    
    30.04400      0.7236478    
    33.06500      0.7090527    
    36.08500      0.6927357    
    39.10600      0.6802550    
    42.12700      0.6660692    
    45.09300      0.6547530    
    48.05900      0.6417690    
    51.02500      0.6315722    
    53.99100      0.6198089    
    56.95700      0.6105906    
    59.86800      0.6001126    
    63.05400      0.5899922    
    65.96500      0.5817719    
    68.87600      0.5726663    
    72.00600      0.5634806    
    74.91700      0.5549050    
    78.04800      0.5480471    
    80.90400      0.5400409    
    84.03500      0.5324178    
    86.94600      0.5247920    
    90.02200      0.5189044    
    92.87800      0.5118997    
    95.95400      0.5051042    
    99.02900      0.4986553    
    101.8860      0.4923175    
    104.9610      0.4872777    
    107.8170      0.4812057    
    110.8930      0.4753223    
    113.9690      0.4697710    
    117.0450      0.4642143    
    120.1210      0.4588207    
    122.9220      0.4537250    
    125.9980      0.4488027    
    129.0190      0.4438683    
    132.0940      0.4398836    
    134.8410      0.4354205    
    137.8610      0.4306922    
    140.9370      0.4263277    
    143.9580      0.4219717    
    146.9790      0.4179362    
    150.0550      0.4136516    
    153.0760      0.4095387    
    155.8220      0.4055470    
    158.8980      0.4017318    
    161.9740      0.3978231    
    164.9390      0.3942156    
    167.9600      0.3905700    
    170.9810      0.3871192    
    174.0020      0.3836374    
    177.0230      0.3802975    
    180.0440      0.3769880    
    183.0100      0.3737653    
    186.0310      0.3705707    
    188.9970      0.3674099    
    192.0180      0.3643460    
    195.0380      0.3611360    
    198.0040      0.3583819    
    200.9700      0.3553624    
    203.9910      0.3526917    
    206.9570      0.3498119    
    209.9780      0.3472235    
    212.9440      0.3443582    
    215.9650      0.3417340    
    218.9860      0.3391452    
    222.0070      0.3371752    
    224.9730      0.3343254    
    228.2130      0.3316788    
    231.0690      0.3295324    
    233.9800      0.3269452    
    237.1660      0.3242907    
    239.9670      0.3220541    
    243.1530      0.3200673    
    246.0090      0.3177238    
    249.1940      0.3153509    
    251.9410      0.3128273    
    255.0710      0.3107572    
    258.2020      0.3085143    
    261.0030      0.3068951    
    264.1340      0.3045308    
    266.8800      0.3027096    
    269.9560      0.3006828    
    273.0870      0.2985728    
    276.1630      0.2969884    
    278.9090      0.2949096    
    281.9850      0.2930543    
    285.0060      0.2912456    
    288.0260      0.2893147    
    291.0470      0.2875809    
    294.0680      0.2856649    
    297.0890      0.2839353    
    300.1100      0.2824225    
    303.0760      0.2803299    
    306.0970      0.2786960    
    309.0630      0.2771342    
    312.0290      0.2753990    
    314.9950      0.2737357    
    317.9610      0.2721107    
    320.9260      0.2702456    
    324.1670      0.2687400    
    327.1330      0.2670987    
    330.0990      0.2657529    
    333.0100      0.2642145    
    335.9210      0.2627677    
    339.1620      0.2612262    
    342.0730      0.2598354    
    344.9840      0.2582618    
    348.1690      0.2566712    
    351.0800      0.2552038    
    353.9360      0.2541367    
    357.1220      0.2528488    
    360.0330      0.2510962    
    363.1640      0.2500266    
    366.0750      0.2485656    
    368.9310      0.2472868    
    372.0620      0.2458632    
    374.9180      0.2447322    
    378.0480      0.2435418    
    380.9600      0.2423143    
    384.0900      0.2410180    
    386.9460      0.2396281    
    390.0770      0.2383013    
    392.8780      0.2372297    
    396.0090      0.2358895    
    399.1400      0.2347426    
    401.9410      0.2338163    
    405.0170      0.2321720    
    408.1470      0.2312027    
    410.9490      0.2303850    
    414.0240      0.2288810    
    417.1000      0.2280467    
    419.9010      0.2270847    
    422.9770      0.2258765    
    426.0530      0.2250729    
    428.8540      0.2238960    
    431.9850      0.2227043    
    435.0060      0.2216766    
    438.0820      0.2208321    
    441.1570      0.2197012    
    444.1780      0.2188405    
    446.9240      0.2179591    
    450.0000      0.2168915    
    453.0210      0.2158536    
    456.0970      0.2148897    
    459.1180      0.2140008    
    461.8640      0.2129754    
    464.8850      0.2120785    
    467.9060      0.2111957    
    470.9270      0.2103541    
    473.9480      0.2091033    
    476.9680      0.2082804    
    479.9890      0.2074815    
    483.0100      0.2066430    
    485.9760      0.2054431    
    489.0520      0.2045593    
    492.0730      0.2038847    
    495.0390      0.2031986    
    498.0600      0.2021931    
    501.0260      0.2012763    
    504.0460      0.2005154    
    507.0120      0.1996571    
    509.9780      0.1989374    
    512.9990      0.1981770    
    515.9650      0.1972416    
    518.9310      0.1965803    
    521.8970      0.1957240    
    524.9180      0.1949511    
    528.1590      0.1942722    
    531.1240      0.1934262    
    534.0900      0.1927323    
    537.0010      0.1918490    
    540.0220      0.1912381    
    542.9880      0.1903776    
    545.9540      0.1894833    
    548.9200      0.1888748    
    552.1610      0.1881741    
    555.0720      0.1873197    
    558.0380      0.1863196    
    561.0040      0.1861372    
    563.9150      0.1853243    
    567.1550      0.1844771    
    570.0660      0.1839752    
    573.0320      0.1831630    
    575.9430      0.1826161    
    578.8540      0.1817148    
    582.0950      0.1812760    
    585.0060      0.1806628    
    587.9170      0.1797811    
    590.8830      0.1793439    
    594.0690      0.1786269    
    597.0340      0.1779664    
    599.9450      0.1773524    
    602.8570      0.1766765    
    606.0420      0.1760247    
    609.0080      0.1755126    
    611.8640      0.1748954    
    615.0500      0.1742706    
    618.0160      0.1737804    
    620.9270      0.1731679    
    624.0580      0.1723475    
    627.0240      0.1718134    
    629.8800      0.1712336    
    633.0650      0.1705157    
    635.9760      0.1699536    
    638.8870      0.1693663    
    642.0180      0.1687434    
    644.9840      0.1681126    
    647.8950      0.1677766    
    651.0810      0.1667747    
    653.9920      0.1663271    
    657.1220      0.1658192    
    659.9790      0.1653279    
    662.8900      0.1648180    
    666.0750      0.1643525    
    668.9310      0.1639259    
    672.0620      0.1632360    
    674.9730      0.1626186    
    678.1040      0.1622061    
    681.0150      0.1616385    
    683.8710      0.1610631    
    687.0570      0.1607652    
    689.9130      0.1602054    
    693.0430      0.1596059    
    695.8990      0.1589625    
    698.7560      0.1586797    
    701.9410      0.1581424    
    704.8520      0.1573408    
    707.9830      0.1569818    
    711.1140      0.1565351    
    713.9700      0.1560086    
    717.1010      0.1553321    
    719.9570      0.1550232    
    723.0870      0.1545599    
    725.9430      0.1541136    
    729.0740      0.1536402    
    731.9300      0.1531160    
    735.0610      0.1526902    
    737.8620      0.1521876    
    740.9930      0.1517592    
    744.1240      0.1511723    
    746.9800      0.1508099    
    749.8360      0.1503210    
    752.9670      0.1498545    
    756.0420      0.1494333    
    758.9530      0.1490413    
    762.0840      0.1486558    
    764.9400      0.1479521    
    768.0160      0.1477057    
    770.8720      0.1472194    
    774.0030      0.1466981    
    777.0790      0.1463838    
    779.9350      0.1459254    
    783.0110      0.1453994    
    785.8670      0.1450368    
    788.9970      0.1445023    
    792.0730      0.1441833    
    794.8740      0.1437704    
    798.0050      0.1435773    
    801.0810      0.1431376    
    803.9370      0.1426477    
    807.0130      0.1422383    
    809.8690      0.1418410    
    813.0000      0.1414079    
    816.0750      0.1410351    
    818.9310      0.1404155    
    822.0070      0.1401087    
    825.0830      0.1397662    
    827.8840      0.1393416    
    830.9600      0.1389211    
    834.0910      0.1384311    
    836.8920      0.1381336    
    840.0230      0.1378492    
    843.0980      0.1374529    
    845.8450      0.1370267    
    848.9210      0.1367551    
    852.0510      0.1363404    
    854.8520      0.1359898    
    857.9280      0.1356368    
    861.0040      0.1352341    
    863.8600      0.1348302    
    866.9360      0.1344462    
    870.0120      0.1342467    
    873.0880      0.1336027    
    875.9440      0.1331938    
    878.9640      0.1329272    
    882.0400      0.1325163    
    885.1160      0.1323067    
    887.9170      0.1317922    
    890.9930      0.1316318    
    894.0690      0.1311506    
    896.8700      0.1308812    
    899.9460      0.1304190    
    903.0220      0.1300146    
    906.0430      0.1298462    
    909.1180      0.1296309    
    911.9190      0.1292401    
    914.9950      0.1289199    
    918.0160      0.1285343    
    920.9270      0.1282801    
    923.9480      0.1279737    
    927.0240      0.1276149    
    930.1000      0.1273069    
    932.8460      0.1269982    
    935.9220      0.1266351    
    938.9980      0.1262799    
    942.0180      0.1257017    
    945.0940      0.1256176    
    947.8950      0.1254116    
    950.9710      0.1249911    
    953.9920      0.1247008    
    957.0680      0.1244857    
    959.8140      0.1241381    
    962.8900      0.1238763    
    965.9110      0.1235361    
    968.9870      0.1231858    
    972.0070      0.1228513    
    974.8640      0.1226022    
    977.9390      0.1223125    
    980.9600      0.1220468    
    984.0360      0.1217093    
    987.0570      0.1214252    
    989.8580      0.1212432    
    992.8790      0.1208488    
    995.9000      0.1205392    
    998.9760      0.1203401    
    1001.996      0.1200135    
    1005.017      0.1196891    
    1008.093      0.1194524    
    1011.114      0.1191233    
    1013.915      0.1188680    
    1016.991      0.1186662    
    1020.012      0.1184083    
    1022.758      0.1181146    
    1025.889      0.1179115    
