   0.0000000E+00   1.000000    
    3.186000      0.8961824    
    6.097000      0.8103601    
    9.228000      0.7438465    
    12.13900      0.6982464    
    14.99500      0.6518835    
    18.12500      0.6117679    
    20.98100      0.5775372    
    24.05700      0.5456236    
    27.07800      0.5180861    
    30.09900      0.4926641    
    33.12000      0.4702845    
    36.14100      0.4494777    
    39.10700      0.4289538    
    42.07300      0.4131382    
    45.09400      0.3940058    
    48.22400      0.3780720    
    51.30000      0.3657788    
    54.04600      0.3520426    
    57.06700      0.3360689    
    60.30800      0.3248536    
    63.21900      0.3130249    
    66.07500      0.3022632    
    68.93100      0.2934543    
    72.00700      0.2819876    
    75.08300      0.2732539    
    78.21300      0.2636084    
    81.23400      0.2560543    
    84.20000      0.2473969    
    87.22100      0.2400578    
    90.13200      0.2321106    
    93.09800      0.2258583    
    96.00900      0.2191989    
    99.19500      0.2126960    
    102.1060      0.2073345    
    104.9620      0.2014956    
    108.0930      0.1957804    
    111.0040      0.1900225    
    114.0790      0.1862421    
    116.9350      0.1813086    
    120.0110      0.1763584    
    123.0870      0.1718589    
    125.9430      0.1674472    
    129.0190      0.1631816    
    132.0950      0.1592172    
    135.1710      0.1559457    
    137.9170      0.1521495    
    140.9930      0.1487362    
    144.0130      0.1453659    
    147.0340      0.1419624    
    150.0550      0.1386710    
    153.0760      0.1356809    
    156.0970      0.1327518    
    159.1180      0.1297032    
    162.1390      0.1270386    
    165.1600      0.1243727    
    168.1260      0.1219021    
    171.1460      0.1193512    
    174.1120      0.1168015    
    177.1330      0.1145835    
    180.0990      0.1122318    
    183.0650      0.1103906    
    186.1410      0.1079154    
    189.1070      0.1058986    
    192.0730      0.1039758    
    195.2580      0.1018243    
    198.1150      9.9938758E-02
    201.3000      9.8322727E-02
    204.2110      9.6278772E-02
    207.0120      9.4395585E-02
    210.1980      9.2906907E-02
    213.0540      9.1175802E-02
    216.1850      8.9433789E-02
    219.2610      8.7910347E-02
    222.0070      8.6319916E-02
    225.0830      8.4842637E-02
    228.1590      8.3691716E-02
    230.9600      8.2142606E-02
    234.0360      8.0846258E-02
    237.0560      7.9539672E-02
    240.1320      7.8070901E-02
    243.1530      7.6769724E-02
    246.1740      7.5465232E-02
    249.1950      7.4374907E-02
    252.1610      7.3228955E-02
    255.1820      7.2100826E-02
    258.1480      7.1052320E-02
    261.1140      6.9988109E-02
    264.0800      6.8949349E-02
    267.0450      6.7958429E-02
    270.0110      6.6754244E-02
    273.2520      6.5717071E-02
    276.1630      6.4743564E-02
    279.0740      6.3791394E-02
    282.0400      6.3136458E-02
    284.9510      6.1978314E-02
    288.1920      6.0997188E-02
    291.1030      6.0201734E-02
    294.0690      5.9274014E-02
    297.2540      5.8489673E-02
    300.1650      5.7724677E-02
    303.0210      5.6954477E-02
    306.2620      5.6189131E-02
    309.1180      5.5480894E-02
    312.0290      5.4462228E-02
    315.1600      5.3790294E-02
    318.0710      5.3077232E-02
    321.2020      5.2442603E-02
