   0.0000000E+00   1.000000    
    3.241000      0.9312251    
    6.097000      0.8800175    
    9.008000      0.8389995    
    11.86400      0.8042092    
    14.99500      0.7735888    
    17.79600      0.7411274    
    20.87200      0.7171472    
    23.89300      0.6911866    
    26.85900      0.6710270    
    29.82500      0.6498033    
    32.79100      0.6321632    
    35.70200      0.6128491    
    38.88700      0.5958308    
    41.85300      0.5821621    
    44.76400      0.5666905    
    47.89500      0.5522051    
    51.02600      0.5385506    
    53.88200      0.5253103    
    56.95800      0.5149666    
    59.81400      0.5035365    
    62.88900      0.4924461    
    65.96500      0.4816765    
    68.76600      0.4717559    
    71.84200      0.4621523    
    74.91800      0.4528902    
    77.93900      0.4439406    
    81.01500      0.4370206    
    83.76100      0.4285587    
    86.78200      0.4206011    
    89.80300      0.4130041    
    92.82400      0.4057929    
    95.89900      0.3990960    
    98.92000      0.3927109    
    101.9410      0.3860988    
    104.9070      0.3798659    
    107.9280      0.3734690    
    110.9490      0.3677936    
    113.9150      0.3620292    
    116.9360      0.3567725    
    119.9020      0.3515010    
    123.1420      0.3456892    
    125.9430      0.3417299    
    128.9090      0.3362894    
    132.0950      0.3312033    
    134.8960      0.3263756    
    138.0270      0.3228496    
    140.8830      0.3182863    
    144.0140      0.3137281    
    146.7600      0.3097489    
    149.8360      0.3052905    
    152.9120      0.3016331    
    155.9870      0.2975128    
    159.0080      0.2938696    
    161.9740      0.2899697    
    164.9950      0.2866295    
    167.9610      0.2832426    
    170.9270      0.2797419    
    173.8930      0.2765290    
    176.8590      0.2731438    
    180.0990      0.2703207    
    183.0100      0.2671549    
    185.8670      0.2632700    
    189.0520      0.2607079    
    191.9630      0.2578357    
    194.8190      0.2549471    
    198.0050      0.2522924    
    200.8610      0.2492086    
    203.9920      0.2467817    
    206.8480      0.2445310    
    209.9790      0.2421077    
    212.8350      0.2391059    
    215.9110      0.2369545    
    218.9860      0.2342876    
    222.0620      0.2317748    
    224.8630      0.2295280    
    227.9390      0.2268367    
    230.9600      0.2246859    
    234.0360      0.2231917    
    236.7820      0.2205156    
    239.8030      0.2193002    
    242.8790      0.2164535    
    245.9000      0.2148071    
    248.8660      0.2124097    
    251.8860      0.2106156    
    254.9070      0.2087572    
    257.9280      0.2069412    
    260.9490      0.2053279    
    263.9150      0.2032506    
    266.8810      0.2011559    
    269.9020      0.1994345    
    272.8680      0.1978424    
    275.8340      0.1960086    
    279.0740      0.1944095    
    281.9850      0.1925007    
    284.9510      0.1909790    
    287.9170      0.1889923    
    290.8280      0.1873323    
    294.0690      0.1861041    
    296.9800      0.1846668    
    299.8910      0.1834208    
    302.8020      0.1815503    
    305.7680      0.1800086    
    308.9530      0.1790461    
    311.8650      0.1774827    
    314.8300      0.1759634    
    317.9610      0.1746962    
    320.8720      0.1732007    
    324.0580      0.1718051    
    326.9140      0.1702603    
    329.8250      0.1693339    
    332.9560      0.1679061    
    335.8670      0.1664796    
    338.9970      0.1654815    
    341.8540      0.1638572    
    344.7650      0.1630270    
    347.8950      0.1619195    
    351.0260      0.1605542    
    353.8820      0.1593590    
    357.0130      0.1583869    
    359.9240      0.1572596    
    362.7800      0.1559137    
    365.9110      0.1547684    
    368.7670      0.1538893    
    371.8980      0.1528089    
    375.0280      0.1517007    
    377.8290      0.1504759    
    380.9600      0.1494815    
    383.8160      0.1482384    
    386.8920      0.1471942    
    390.0230      0.1462054    
    392.8240      0.1454864    
    395.9000      0.1446637    
    398.9760      0.1433930    
    401.8320      0.1422617    
    404.9070      0.1416537    
    407.7090      0.1412759    
    410.8390      0.1399730    
    413.9150      0.1389343    
    416.7710      0.1379897    
    419.8470      0.1370938    
    422.9230      0.1360615    
    425.9990      0.1356681    
    428.8000      0.1347325    
    431.8760      0.1339290    
    434.9510      0.1327555    
    437.9720      0.1322041    
    440.8280      0.1312283    
    443.9040      0.1303407    
    446.9250      0.1295808    
    450.0010      0.1286406    
    452.8020      0.1281273    
    455.8230      0.1273623    
    458.8990      0.1268052    
    461.9200      0.1259009    
    464.9950      0.1253032    
    467.7970      0.1246125    
    470.8720      0.1239493    
    473.9480      0.1229478    
    477.0240      0.1224906    
    479.7700      0.1218208    
    482.7910      0.1210682    
    485.8670      0.1205074    
    488.8880      0.1197482    
    491.9090      0.1191418    
    494.9840      0.1182549    
    498.0050      0.1177986    
    500.8070      0.1170811    
    503.8270      0.1163399    
    506.9030      0.1157949    
    509.9240      0.1153288    
    512.9450      0.1146795    
    515.9660      0.1142500    
    518.7120      0.1133248    
    521.7880      0.1128901    
    524.8090      0.1122666    
    527.8850      0.1116397    
    530.9050      0.1110313    
    533.9260      0.1104602    
    536.9470      0.1098026    
    540.0230      0.1092904    
    542.8240      0.1085806    
    545.8450      0.1080418    
    548.8660      0.1075858    
    551.8320      0.1069753    
    554.8530      0.1067118    
    557.8740      0.1057419    
    560.8940      0.1052119    
    563.9150      0.1047863    
    566.9360      0.1043180    
    569.9570      0.1038220    
    572.9780      0.1033039    
    575.7240      0.1027593    
    578.7450      0.1022577    
    581.7660      0.1017517    
    584.7870      0.1013137    
    587.8080      0.1008737    
    590.8290      0.1004562    
    593.8490      9.9920601E-02
    596.8700      9.9332854E-02
    599.8360      9.9001616E-02
    602.8570      9.8646522E-02
    605.8780      9.8098993E-02
    608.8990      9.7454220E-02
    611.8650      9.6925214E-02
    614.8860      9.6585721E-02
    617.9070      9.5905259E-02
    620.8730      9.5709339E-02
    623.8930      9.5515154E-02
    626.9140      9.4727986E-02
    629.8800      9.4605140E-02
    632.9010      9.4008036E-02
    635.9220      9.3684107E-02
    638.9430      9.3435511E-02
    641.9640      9.2756122E-02
    644.9300      9.2224509E-02
    647.9510      9.1818772E-02
    650.9710      9.1487087E-02
    653.9370      9.1102712E-02
    656.9580      9.0716690E-02
    659.9240      9.0356141E-02
    662.9450      8.9860275E-02
    665.9110      8.9391336E-02
    668.9320      8.8997900E-02
    671.8980      8.8602722E-02
    674.9190      8.8337511E-02
    677.8850      8.7860450E-02
    680.8510      8.7592997E-02
    683.8720      8.7191448E-02
    686.8370      8.6896114E-02
    689.9130      8.6221993E-02
    692.8790      8.6087011E-02
    695.9000      8.5759334E-02
    699.0860      8.5320465E-02
    701.9420      8.4965825E-02
    704.9080      8.4493868E-02
    707.7640      8.4314995E-02
    711.0040      8.4084794E-02
    713.9160      8.3561495E-02
    716.7720      8.3304733E-02
    720.0120      8.2766630E-02
    722.9230      8.2571663E-02
    726.1640      8.2234941E-02
    728.9650      8.1889354E-02
    731.8760      8.1492245E-02
    735.1170      8.1065521E-02
    737.9180      8.0977388E-02
    740.8290      8.0570720E-02
    744.0140      8.0253564E-02
    746.8710      8.0060124E-02
    750.0560      7.9584710E-02
    752.9670      7.9279050E-02
    755.7680      7.9078071E-02
    758.9540      7.8705668E-02
    761.8650      7.8198545E-02
    764.9960      7.7703871E-02
    767.7970      7.7677608E-02
    770.9830      7.7454031E-02
    774.1130      7.7163734E-02
    776.9690      7.6750152E-02
    779.7710      7.6614462E-02
    782.9560      7.6163083E-02
    786.0870      7.6012924E-02
    788.9430      7.5730570E-02
    792.0740      7.5257629E-02
    794.8200      7.5187109E-02
    797.9510      7.4798062E-02
    800.8620      7.4672490E-02
    803.9930      7.4401505E-02
    807.1230      7.4013844E-02
    809.8690      7.3588111E-02
    813.0000      7.3488228E-02
    816.1310      7.3301978E-02
    818.9320      7.2928064E-02
    822.0630      7.2580330E-02
    824.8090      7.2168753E-02
    827.9400      7.2140478E-02
    831.0160      7.1840070E-02
    833.8720      7.1655229E-02
    836.9480      7.1398512E-02
    840.0230      7.1175277E-02
    842.7700      7.0844866E-02
    845.9000      7.0457906E-02
    848.9760      7.0353583E-02
    852.0520      7.0167735E-02
    854.9080      6.9803335E-02
    857.9840      6.9495752E-02
    861.0600      6.9357634E-02
    864.1350      6.9092385E-02
    866.8820      6.8909056E-02
    869.9570      6.8600446E-02
